dealId,dealStatus,title,primaryCategory,price,shipping
458778,Active,Statement Earrings,Earrings,7.99,2.99
458787,Active,Classic Sunnies,Sunglasses,8.99,2.99
458779,Active,Eye Catching Earrings,Earrings,7.99,2.99
458789,Active,Bree Sunnies,Sunglasses,8.99,2.99
458781,Active,Dazzling Danglers,Earrings,7.99,2.99
466652,Active,Rose Hued Sunnies,Sunglasses,8.99,2.99
469122,Active,Winter Jewelry Collection,Fashion Combo,9.99,2.99
449282,Active,Darling Dangle Earrings,Earrings,7.99,1.99
434123,Active,Statement Sunglasses,Sunglasses,8.99,1.99
434125,Active,Classic Sunglasses,Sunglasses,8.99,1.99
478492,Active,(' Emma Slouchy Hobo (',Handbags,34.99,7.95
449285,Active,Dramatic Drop Earrings,Earrings,7.99,1.99
416255,Active,Rachel Travel Wallet,Handbags,14.99,2.99
434127,Active,Stunning Sunnies,Sunglasses,8.99,1.99
435616,Active,The Perfect Pocket Hobo Bag,Handbags,39.99,4.99
450866,Active,Emma Slouchy Hobo,Handbags,39.99,7.95
431861,Active,Enchanting Earrings,Earrings,7.99,1.99
431862,Active,Romantic Jewelry Collection,Fashion Combo,9.99,1.99
434132,Active,Rose Gold Sunglasses,Sunglasses,8.99,1.99
448127,Active,Dazzling Dangle Earrings,Earrings,7.99,1.99
431858,Active,Stella Pocket Hobo,Handbags,39.99,4.99
471591,Active,Winter Necklace Collection,Necklaces,12.99,1.99
431860,Active,Winter Sunnies Collection,Sunglasses,8.99,1.99
479436,Active,(' Boutique Sunglasses (',Sunglasses,7.99,1.99
434130,Active,Boutique Sunglasses,Sunglasses,8.99,1.99
465592,Active,Ribbon Tie Caps,Hair Fashion,7.99,2.99
469112,Active,Art Deco Earrings,Earrings,7.99,2.99
458785,Active,Classic Sunnies,Sunglasses,8.99,2.99
434135,Active,Boutique Sunglasses,Accessories,8.99,2.99
469116,Active,Eye Catching Earrings,Earrings,7.99,2.99
479294,Active,Boutique Sunglasses,Sunglasses,8.99,2.99
479306,Active,Silver Boutique Earrings,Earrings,7.99,2.99
465593,Active,The Perfect Pocket Hobo,Handbags,39.99,7.95
479296,Active,Dazzling Dangle Earrings,Earrings,7.99,2.99
469468,Active,Rachel Travel Wallets,Handbags,12.99,2.99
455663,Active,Stella Pocket Hobo,Handbags,39.99,6.99
479297,Active,Boutique Jewelry Collection,Fashion Combo,9.99,2.99
479300,Active,Emma Slouchy Hobo,Handbags,39.99,7.95
479295,Active,Rose Gold Sunglasses,Sunglasses,8.99,2.99
417932,Active,Lake Side Sunnies,Sunglasses,8.99,2.99
479304,Active,Winter Necklace Collection,Necklaces,12.99,2.99
470048,Active,Layered Antique Coin Necklaces,Necklaces,12.99,2.99
479301,Active,Striped Weekender Bag,Handbags,39.99,7.95
482729,Active,Dramatic Drop Earrings,Earrings,7.99,2.99
482727,Active,Romantic Earrings,Earrings,7.99,2.99
479308,Active,Sculptural Statement Earrings,Earrings,7.99,2.99
479309,Active,Bree Sunnies,Sunglasses,8.99,2.99
483622,Active,Rustic Jewelry Collection,Fashion Combo,9.99,2.99
482736,Active,Brunch Date Earrings,Earrings,7.99,2.99
479310,Active,Party Night Earrings,Earrings,7.99,2.99
486683,Active,Stunning Sunglasses,Sunglasses,8.99,2.99
488448,Active,Ribbon Tie Caps,Hair Fashion,6.99,2.99
482770,Active,Sculptural Statement Earrings,Earrings,7.99,2.99
482758,Active,Silver Statement Earrings,Earrings,7.99,2.99
479298,Active,Sunnies Blowout Sale!,Sunglasses,4.99,2.99
488442,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
489355,Active,Rachel Travel Wallets,Handbags,12.99,2.99
479303,Active,Stella Pocket Hobo,Handbags,29.99,6.99
486682,Active,Stunning Sunnies,Sunglasses,8.99,2.99
479299,Active,Earrings Clearance,Earrings,4.99,2.99
488422,Active,Boutique Earrings,Earrings,7.99,2.99
486684,Active,Rose Gold Sunglasses,Sunglasses,8.99,2.99
479302,Active,The Perfect Pocket Hobo Bag,Handbags,29.99,6.99
488423,Active,Sculptural Statement Earrings,Earrings,7.99,2.99
488420,Active,Brunch Date Earrings,Earrings,7.99,2.99
486686,Active,Classic Sunglasses,Sunglasses,8.99,2.99
487769,Active,Purse Blowout Sale,Handbags,19.99,7.95
488424,Active,Dramatic Drop Earrings,Earrings,7.99,2.99
486687,Active,Vacation Sunnies,Sunglasses,8.99,2.99
495261,Active,Sunnies Blowout,Sunglasses,4.99,2.99
489356,Active,Emma Slouchy Hobo,Handbags,39.99,7.95
486688,Active,Stunning Sunnies,Sunglasses,8.99,2.99
488426,Active,Silver Statement Earrings,Earrings,7.99,2.99
495565,Active,Earrings Clearance,Earrings,4.99,2.99
488454,Active,Romantic Necklace Collection,Necklaces,9.99,2.99
489358,Active,Stella Pocket Hobo,Handbags,39.99,4.99
486689,Active,Statement Sunglasses,Sunglasses,8.99,2.99
488427,Active,Date Night Earrings,Earrings,7.99,2.99
489357,Active,The Perfect Pocket Hobo,Handbags,39.99,7.95
495262,Active,Rachel Travel Wallets,Handbags,12.99,2.99
488428,Active,Romantic Earrings,Earrings,7.99,2.99
488445,Active,Winter Sunnies,Sunglasses,8.99,0
488429,Active,Rustic Earrings,Earrings,7.99,2.99
488447,Active,Bree Sunnies,Sunglasses,8.99,2.99
503258,Active,Boutique Layering Bracelets,Bracelets,8.99,2.99
503036,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
504363,Active,Dazzling Danglers,Earrings,7.99,2.99
505461,Active,Ocean Tones Necklace Collection,Necklaces,12.99,2.99
488450,Active,Spring Sunnies,Sunglasses,8.99,2.99
503189,Active,Toggle & Tassel Bracelets,Bracelets,6.99,2.99
488430,Active,Dazzling Dangle Earrings,Earrings,7.99,2.99
488444,Active,Rose Gold Sunglasses,Sunglasses,8.99,1.99
488449,Active,Vacation Sunnies,Sunglasses,8.99,2.99
503105,Active,Brunch Date Necklaces,Necklaces,12.99,2.99
506436,Active,Exotic Boutique Earrings,Earrings,7.99,2.99
488431,Active,Eye Candy Earrings,Earrings,7.99,2.99
488453,Active,Fashion Forward Sunnies,Sunglasses,8.99,2.99
496707,Active,Ribbon Tie Caps,Hair Fashion,6.99,2.99
505222,Active,Stella Pocket Hobo,Handbags,39.99,4.99
505436,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
488452,Active,Boutique Sunglasses,Sunglasses,8.99,2.99
488455,Active,Stunning Sunnies,Sunglasses,8.99,2.99
488432,Active,Dramatic Drop Earrings,Earrings,7.99,2.99
505224,Active,Silver Statement Earrings,Earrings,7.99,2.99
506748,Active,Emma Slouchy Hobo,Handbags,39.99,7.95
488437,Active,Silver & Gold Earrings,Earrings,7.99,2.99
505225,Active,Stunning Sunnies,Sunglasses,8.99,2.99
488433,Active,Spring Earrings,Earrings,7.99,2.99
488439,Active,Dazzling Dangle Earrings,Earrings,7.99,2.99
488440,Active,Sculptural Statement Earrings,Earrings,7.99,2.99
506732,Active,Boutique Layering Bracelets,Bracelets,8.99,2.99
506705,Active,Natural Tones Necklace Collection,Necklaces,12.99,2.99
506737,Active,Vacation Sunnies,Sunglasses,8.99,2.99
488441,Active,Spring Earring Collection,Earrings,7.99,2.99
488434,Active,Rustic Earrings,Earrings,7.99,2.99
506735,Active,Sunnies Blowout,Sunglasses,4.99,2.99
506713,Active,Blush Pink Necklace Collection,Necklaces,12.99,2.99
518209,Active,Collette Shoulder Bag,Handbags,39.99,4.99
502874,Active,Dazzling Dangle Earrings,Earrings,7.99,2.99
506740,Active,Spring Sunglasses,Sunglasses,8.99,2.99
505223,Active,The Perfect Pocket Hobo,Handbags,39.99,7.95
488436,Active,Brunch Date Earrings,Earrings,7.99,2.99
506741,Active,Rose Gold Sunglasses,Sunglasses,8.99,2.99
506716,Active,Blush Crush Necklace Collection,Necklaces,12.99,2.99
488425,Active,Silver Statement Earrings,Earrings,7.99,2.99
506733,Active,Stunning Sunnies,Sunglasses,8.99,2.99
506718,Active,Desert Vibes Necklace Collection,Necklaces,12.99,2.99
509577,Active,Starry Nights Necklace Collection,Necklaces,12.99,2.99
506745,Active,Vacation Sunnies,Sunglasses,8.99,2.99
502875,Active,Dramatic Drop Earrings,Earrings,7.99,2.99
515747,Active,Classic Sunnies,Sunglasses,8.99,2.99
506717,Active,Sea Glass Necklace Collection,Necklaces,12.99,2.99
502876,Active,Mixed Metal Earrings,Earrings,7.99,2.99
502873,Active,Sunnies Blowout,Sunglasses,4.99,2.99
515048,Active,Rachel Travel Wallets,Handbags,9.99,2.99
515047,Active,Ribbon Tie Caps,Hair Fashion,6.99,2.99
506723,Active,Spring Earring Collection,Earrings,7.99,2.99
506750,Active,The Perfect Pocket Hobo Bag,Handbags,39.99,6.99
515749,Active,Boutique Layering Bracelets,Bracelets,8.99,2.99
515740,Active,Classic Black Sunnies,Sunglasses,8.99,2.99
516144,Active,Neutral Tones Necklace Collection,Necklaces,12.99,2.99
506725,Active,Boutique Earring Collection,Earrings,7.99,2.99
506742,Active,Rose Gold Sunglasses,Sunglasses,8.99,2.99
515741,Active,Boutique Sunglasses,Sunglasses,8.99,2.99
526956,Active,Earrings Clearance,Earrings,4.99,2.99
506721,Active,Romantic Necklace Collection,Necklaces,12.99,2.99
517465,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
506727,Active,Fiesta Earrings,Earrings,7.99,2.99
506734,Active,Stunning Sunnies,Sunglasses,8.99,2.99
506728,Active,Coastal Vibe Earrings,Earrings,7.99,2.99
516159,Active,Garden Party Necklace Collection,Necklaces,12.99,2.99
506739,Active,Vacation Sunnies,Sunglasses,8.99,2.99
517215,Active,Boutique Layering Bracelets,Bracelets,8.99,2.99
506729,Active,Silver Statement Earrings,Earrings,7.99,2.99
506730,Active,Garden Party Earrings,Earrings,7.99,2.99
506736,Active,Sunnies Blowout,Sunglasses,4.99,2.99
506731,Active,Spring Boutique Earrings,Earrings,7.99,2.99
515040,Active,Brunch Date Necklace Collection,Necklaces,12.99,2.99
536207,Active,Stunning Sunnies,Sunglasses,8.99,2.99
523804,Active,Collette Shoulder Bag,Handbags,29.99,4.99
523805,Active,Boutique Earring Collection,Earrings,7.99,2.99
518422,Active,Fashion Forward Sunnies,Sunglasses,8.99,2.99
515041,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
538834,Active,Mallie Cross Body Bag,Handbags,39.99,5.99
538412,Active,Vacation Sunglasses,Sunglasses,8.99,2.99
523806,Active,Dramatic Drop Earrings,Earrings,7.99,2.99
523810,Active,Spring Break Sunnies,Sunglasses,8.99,2.99
529622,Active,The Perfect Pocket Hobo,Handbags,39.99,7.95
515042,Active,Smokey Tones Necklace Collection,Necklaces,12.99,2.99
506747,Active,Stella Pocket Hobo,Handbags,39.99,4.99
518420,Active,Vacation Sunnies,Sunglasses,8.99,2.99
523807,Active,Brunch Date Earrings,Earrings,7.99,2.99
529624,Active,Chelsea Shopper Tote,Handbags,39.99,6.99
527508,Active,Fiesta Earrings,Earrings,8.99,2.99
527509,Active,Spring Earring Collection,Earrings,8.99,2.99
515043,Active,Blush Pink Necklace Collection,Necklaces,12.99,2.99
529605,Active,Classic Sunnies,Sunglasses,8.99,2.99
529606,Active,Boutique Layering Bracelets,Bracelets,8.99,2.99
529608,Active,Boutique Sunglasses,Sunglasses,8.99,2.99
523808,Active,Brunch Date Earrings,Earrings,7.99,2.99
515044,Active,Ocean Tones Necklace Collection,Necklaces,12.99,2.99
529586,Active,Costal Vibes Earrings,Earrings,7.99,2.99
523816,Active,Emma Slouchy Hobo,Handbags,39.99,7.95
529609,Active,Mirrored Sunnies,Sunglasses,8.99,2.99
515045,Active,Boutique Necklace Collection,Necklaces,8.99,2.99
529587,Active,Boutique Earrings,Earrings,7.99,2.99
529610,Active,Vacation Sunnies,Sunglasses,8.99,2.99
529611,Active,Classic Black Sunnies,Sunglasses,8.99,2.99
529588,Active,Dazzling Dangle Earrings,Earrings,7.99,2.99
518408,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
529612,Active,Boutique Sunglasses,Sunglasses,8.99,2.99
536223,Active,Earrings Clearance,Earrings,4.99,2.99
529590,Active,Eye Candy Earrings,Earrings,7.99,2.99
536206,Active,Spring Vacation Sunnies,Sunglasses,8.99,2.99
529623,Active,The Perfect Pocket Hobo,Handbags,39.99,7.95
529593,Active,Garden Party Earrings,Earrings,7.99,2.99
529613,Active,Stunning Sunnies,Sunglasses,8.99,2.99
523812,Active,Pastel Necklace Collection,Necklaces,12.99,2.99
529597,Active,Darling Dangle Earrings,Earrings,7.99,2.99
529614,Active,Festival Sunnies,Sunglasses,8.99,2.99
529596,Active,Dazzling Danglers,Earrings,7.99,2.99
529615,Active,Vacation Sunglasses,Sunglasses,8.99,2.99
529616,Active,Boutique Sunglasses,Sunglasses,8.99,2.99
529594,Active,Brunch Date Earrings,Earrings,7.99,2.99
549558,Active,Romantic Necklace Collection,Necklaces,12.99,2.99
529591,Active,Boutique Earrings,Earrings,7.99,2.99
529607,Active,Classic Sunnies,Sunglasses,8.99,2.99
529618,Active,Boutique Sunglasses,Sunglasses,8.99,2.99
536265,Active,Fiesta Earrings,Earrings,7.99,2.99
515046,Active,Romantic Necklace Collection,Necklaces,7.99,2.99
532113,Active,Ocean Tones Necklace Collection,Necklaces,12.99,2.99
536290,Active,Boutique Layering Bracelets,Bracelets,8.99,2.99
536266,Active,Dramatic Drop Earrings,Earrings,7.99,2.99
529619,Active,Mirrored Sunnies,Sunglasses,8.99,2.99
532114,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
536267,Active,Boutique Earring Collection,Earrings,7.99,2.99
536222,Active,Classic Black Sunnies,Sunglasses,8.99,2.99
536242,Active,Romantic Necklace Collection,Necklaces,12.99,2.99
536300,Active,The Perfect Pocket Hobo Bag,Handbags,39.99,6.99
536225,Active,Festival Sunnies,Sunglasses,8.99,2.99
536268,Active,Spring Earring Collection,Earrings,7.99,2.99
536246,Active,Sea Glass Necklace Collection,Necklaces,12.99,2.99
536269,Active,Mixed Metal Earrings,Earrings,7.99,2.99
536227,Active,Sunnies Blowout,Sunglasses,4.99,2.99
536292,Active,Boutique Layering Bracelets,Bracelets,8.99,2.99
536270,Active,Dramatic Drop Earrings,Earrings,7.99,2.99
536244,Active,Neutral Tones Necklace Collection,Necklaces,12.99,2.99
536228,Active,Vacation Sunnies,Sunglasses,8.99,2.99
552040,Active,Chelsea Shopper Tote,Handbags,39.99,6.99
536229,Active,Rose Gold Sunglasses,Sunglasses,8.99,2.99
536271,Active,Silver Statement Earrings,Earrings,7.99,2.99
536247,Active,Starry Nights Necklace Collection,Necklaces,12.99,2.99
536272,Active,Brunch Date Earrings,Earrings,7.99,2.99
536248,Active,Desert Vibes Necklace Collection,Necklaces,12.99,2.99
536230,Active,Stunning Sunnies,Sunglasses,8.99,2.99
536249,Active,Blush Crush Necklace Collection,Necklaces,12.99,2.99
536275,Active,Darling Dangle Earrings,Earrings,7.99,2.99
529625,Active,Emma Slouchy Hobo Blowout,Handbags,19.99,7.95
552042,Active,Rachel Travel Wallets,Handbags,9.99,2.99
536231,Active,Spring Sunglasses,Sunglasses,8.99,2.99
536250,Active,Blush Pink Necklace Collection,Necklaces,12.99,2.99
536293,Active,Boutique Layering Bracelets,Bracelets,8.99,2.99
536277,Active,Dramatic Drop Earrings,Earrings,7.99,2.99
536301,Active,The Perfect Pocket Hobo Bag,Handbags,39.99,6.99
536226,Active,Classic Black Sunnies,Sunglasses,8.99,2.99
536278,Active,Boutique Earrings,Earrings,7.99,2.99
536251,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
536232,Active,Stunning Sunnies,Sunglasses,8.99,2.99
536252,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
536279,Active,Dazzling Dangle Earrings,Earrings,7.99,2.99
536234,Active,Boutique Sunglasses,Sunglasses,8.99,2.99
536255,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
536281,Active,Rustic Earrings,Earrings,7.99,2.99
536296,Active,Boutique Layering Bracelets,Bracelets,8.99,2.99
536286,Active,Dramatic Drop Earrings,Earrings,7.99,2.99
536256,Active,Ocean Tones Necklace Collection,Necklaces,12.99,2.99
536236,Active,Fashion Forward Sunnies,Sunglasses,8.99,2.99
536298,Active,Romantic Earrings,Earrings,7.99,2.99
536259,Active,Romantic Necklace Collection,Necklaces,7.99,2.99
536287,Active,Brunch Date Earrings,Earrings,7.99,2.99
536237,Active,Rose Gold Aviator Sunnies,Sunglasses,8.99,2.99
551976,Active,Boutique Earring Collection,Earrings,8.99,2.99
551995,Active,Smokey Tones Necklace Collection,Necklaces,12.99,2.99
552016,Active,Boutique Sunglasses,Sunglasses,8.99,2.99
551996,Active,Blush Crush Necklace Collection,Necklaces,12.99,2.99
551977,Active,Boutique Earring Collection,Earrings,8.99,2.99
552018,Active,Mia Sunglasses,Sunglasses,8.99,2.99
553672,Active,Round Straw Tote,Handbags,39.99,5.99
536303,Active,Stella Pocket Hobo,Handbags,39.99,6.99
551997,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
552038,Active,The Perfect Pocket Hobo,Handbags,39.99,7.95
551978,Active,Tortoise Earring Collection,Earrings,8.99,2.99
551979,Active,Eye Candy Earrings,Earrings,8.99,2.99
551998,Active,Ocean Tones Necklace Collection,Necklaces,12.99,2.99
572055,Active,Rachel Travel Wallets,Handbags,9.99,2.99
552020,Active,Boutique Sunglasses,Sunglasses,8.99,2.99
574436,Active,Darling Dangle Earrings,Earrings,8.99,2.99
552010,Active,Romantic Necklace Collection,Necklaces,12.99,2.99
552011,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
552022,Active,Mirrored Sunnies,Sunglasses,8.99,2.99
551999,Active,Boutique Necklace Collection,Necklaces,8.99,2.99
551981,Active,Dramatic Drop Earrings,Earrings,8.99,2.99
552021,Active,Classic Black Sunnies,Sunglasses,8.99,2.99
551982,Active,Dazzling Danglers,Sunglasses,8.99,2.99
552000,Active,Enchanting Necklace Collection,Necklaces,12.99,2.99
552026,Active,Boutique Sunnies,Sunglasses,8.99,2.99
551983,Active,Desert Vibes Earrings Collection,Earrings,8.99,2.99
552001,Active,Dramatic Necklace Collection,Necklaces,12.99,2.99
552024,Active,Penelope Mirrored Sunnies,Sunglasses,8.99,2.99
551984,Active,Eye Candy Earrings,Earrings,8.99,2.99
552002,Active,Shades Of Gray Necklaces,Necklaces,12.99,2.99
552041,Active,Stella Pocket Hobo,Handbags,39.99,4.99
552023,Active,Summer Sunnies,Sunglasses,8.99,2.99
551985,Active,Darling Dangle Earrings,Earrings,8.99,2.99
583265,Active,Rose Gold Aviator Sunnies,Sunglasses,8.99,2.99
552003,Active,Rosie Hues Necklace Collection,Necklaces,12.99,2.99
552025,Active,Stunning Sunnies,Sunglasses,8.99,2.99
551986,Active,Brunch Date Earrings,Earrings,8.99,2.99
552004,Active,Ocean Vibes Necklace Collection,Necklaces,12.99,2.99
567133,Active,Earrings Clearance,Earrings,4.99,2.99
552027,Active,Vacation Sunglasses,Sunglasses,8.99,2.99
551987,Active,Black & Gold Earring Collection,Earrings,8.99,2.99
552005,Active,Rustic Necklace Collection,Necklaces,12.99,2.99
552028,Active,Lake Side Sunglasses,Sunglasses,8.99,2.99
581427,Active,Chelsea Shopper Tote,Handbags,29.99,5.99
551988,Active,Darling Danglers,Necklaces,8.99,2.99
552006,Active,Summer Glow Necklace Collection,Necklaces,12.99,2.99
552032,Active,Pool Side Sunnies,Sunglasses,8.99,2.99
552007,Active,Desert Vibes Necklace Collection,Necklaces,12.99,2.99
551990,Active,Sea Side Earring Collection,Earrings,8.99,2.99
552029,Active,Boutique Sunnies,Sunglasses,8.99,2.99
552009,Active,Dramatic Necklace Collection,Necklaces,12.99,2.99
551991,Active,Fiesta Earrings,Earrings,8.99,2.99
574458,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
552030,Active,Summer Sunnies,Earrings,8.99,2.99
551994,Active,Brunch Date Earrings,Necklaces,8.99,2.99
552008,Active,Pretty in Pink Necklace Collection,Necklaces,12.99,2.99
574375,Active,Amber Sunglasses,Sunglasses,8.99,2.99
574433,Active,Dramatic Danglers,Earrings,8.99,2.99
574398,Active,Necklace Clearance,Necklaces,6.99,2.99
536302,Active,Stella Pocket Hobo,Handbags,39.99,6.99
584587,Active,Boutique Necklace Collection,Necklaces,9.99,2.99
574378,Active,Must-Have Sunnies,Sunglasses,8.99,2.99
584591,Active,Rachel Travel Wallets,Handbags,14.99,2.99
574434,Active,Boutique Earring Collection,Earrings,8.99,2.99
574401,Active,Day Dream Necklace Collection,Necklaces,12.99,2.85
551980,Active,Earrings Clearance,Earrings,4.99,2.99
574379,Active,Summer Vacay Sunnies,Sunglasses,8.99,2.99
574435,Active,Boutique Earring Collection,Earrings,8.99,2.99
574459,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
536235,Active,Bree Sunnies,Sunglasses,8.99,2.99
574402,Active,Neutral Tones Necklace Collection,Necklaces,12.99,2.99
590769,Active,Rose Gold Aviator Sunnies,Sunglasses,8.99,2.99
574380,Active,Fashion Forward Sunnies,Sunglasses,8.99,2.99
584589,Active,Round Straw Tote,Handbags,24.99,2.99
584588,Active,Tortoise Earring Collection,Earrings,8.99,2.99
595355,Active,Brunch Date Earrings,Earrings,8.99,2.99
574404,Active,Swoon Worthy Necklaces,Necklaces,12.99,2.99
595176,Active,Woven Patchwork Hobo Bag,Handbags,39.99,5.99
601000,Active,Chelsea Shopper Tote,Handbags,29.99,5.99
601008,Active,Classic Black Sunnies,Necklaces,8.99,2.99
601010,Active,Dramatic Necklace Collection,Necklaces,8.99,2.99
595371,Active,Lucite Hoop Earrings,Earrings,8.99,2.99
574381,Active,Pool Side Sunnies,Sunglasses,8.99,2.99
595212,Active,Sizzling Summer Earrings,Earrings,8.99,2.99
600998,Active,Statement Layering Bracelets,Bracelets,9.99,2.99
595238,Active,White Hot Summer Earrings,Earrings,8.99,2.99
574406,Active,Modern Bliss Necklace Collection,Necklaces,12.99,2.99
574438,Active,Shades of Gray Earring Collection,Earrings,8.99,2.99
574382,Active,Tarah Sunnies,Sunglasses,8.99,2.99
574439,Active,Natural Hues Earring Collection,Earrings,8.99,2.99
574407,Active,Pretty in Pink Earrings,Earrings,12.99,2.99
574460,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
589569,Active,Collette Shoulder Bag,Handbags,16.99,4.99
574383,Active,Olivia Mirrored Sunnies,Sunglasses,8.99,2.99
574441,Active,Green With Envy Earrings,Earrings,8.99,2.99
574409,Active,Lavender Fields Necklace Collection,Necklaces,12.99,2.99
574384,Active,Eye Candy Sunnies,Sunglasses,8.99,2.99
595183,Cancelled,Hildie Round Crossbody,Handbags,39.99,5.99
603322,Active,Bohemian Necklace Clearance,Necklaces,6.99,2.99
574443,Active,Brunch Date Earrings,Earrings,8.99,2.99
591993,Active,Classic Black Sunnies,Sunglasses,8.99,2.99
574415,Active,Golden Glow Necklace Collection,Necklaces,9.99,2.99
595178,Active,Sally Hobo Bag,Handbags,39.99,5.99
574386,Active,Stunning Sunnies,Sunglasses,8.99,2.99
574411,Active,Earth Tone Necklace Collection,Necklaces,12.99,2.99
599430,Active,Rachel Travel Wallets,Handbags,14.99,2.99
574446,Active,Silver Statement Earrings,Earrings,6.99,2.99
593176,Active,Statement Earrings Clearance,Earrings,4.99,2.99
574389,Active,Shelby Sunnies,Sunglasses,8.99,2.99
599429,Active,Stella Pocket Hobo,Handbags,39.99,6.99
574461,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
574416,Active,Dazzling Necklace Collection,Necklaces,12.99,2.99
574448,Active,White Hot Summer Earrings,Earrings,8.99,2.99
574391,Active,Dreamy Pink Sunnies,Sunglasses,8.99,2.99
594543,Active,Fiesta Earrings Clearance,Earrings,4.99,2.99
602910,Active,Bree Sunnies,Sunglasses,8.99,2.99
574450,Active,Eye Candy Earrings,Earrings,8.99,2.99
574421,Active,Free Spirit Necklaces,Necklaces,12.99,2.99
603134,Active,Round Straw Tote,Handbags,24.99,2.99
603332,Active,Woven Patchwork Hobo Bag,Handbags,39.99,5.99
603323,Active,Lucite Hoop Earrings,Earrings,8.99,2.99
574393,Active,Silver Statement Sunnies,Sunglasses,8.99,2.99
574451,Active,Black & White Earring Collection,Earrings,8.99,2.99
574426,Active,Desert Rose Necklace Collection,Necklaces,12.99,2.99
574452,Active,Golden Glow Earrings,Earrings,8.99,2.99
574427,Active,White Hot Necklace Collection,Necklaces,12.99,2.99
574463,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
574395,Active,Sizzling Summer Sunnies,Sunglasses,8.99,2.99
574454,Active,Shades of Gray Earring Collection,Earrings,8.99,2.99
574431,Active,Tranquil Necklace Collection,Necklaces,12.99,2.99
574397,Active,Eye Candy Sunnies,Sunglasses,8.99,2.99
574456,Active,Brunch Date Earrings,Earrings,8.99,2.99
574432,Active,Brunch Date Necklace Collection,Necklaces,12.99,2.99
593177,Active,Sunnies Clearance,Sunglasses,4.99,2.99
591974,Active,Stella Classic Sunnies,Sunglasses,8.99,2.99
591994,Active,Dramatic Necklace Collection,Necklaces,12.99,2.99
592019,Active,Summer Glow Earrings,Earrings,8.99,2.99
591975,Active,Boutique Sunnies,Sunglasses,8.99,2.99
592020,Active,Boutique Earrings | Free Shipping,Earrings,8.99,0
552012,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
591996,Active,Boutique Necklaces | Free Shipping,Necklaces,12.99,0
552019,Active,Summer Sunnies | Free Shipping,Sunglasses,8.99,0
552039,Active,The Perfect Pocket Hobo,Handbags,39.99,7.95
591977,Active,Vacation Sunglasses,Sunglasses,8.99,2.99
592022,Active,Easy Breezy Earrings,Earrings,8.99,2.99
612325,Active,Lucite Hoop Earrings,Earrings,8.99,2.99
591997,Active,Sweet Summer Necklaces,Necklaces,12.99,2.99
591978,Active,Lakeside Sunnies,Sunglasses,8.99,2.99
606543,Active,Romantic Necklace Collection,Necklaces,12.99,2.99
592024,Active,Dazzling Dangle Earrings,Necklaces,8.99,2.99
591999,Active,Sunkissed Necklace Collection,Necklaces,12.99,2.99
592060,Active,Eye Candy Sunnies,Earrings,8.99,2.99
606542,Active,Meadow Lark Necklace Collection,Necklaces,12.99,2.99
604550,Active,Stella Pocket Hobo,Handbags,39.99,6.99
592000,Active,Rosie Hued Necklaces,Necklaces,12.99,2.99
592026,Active,Tropical Paradise Earrings,Earrings,8.99,2.99
592051,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
591980,Active,Silver Boutique Sunglasses,Sunglasses,8.99,2.99
592001,Active,Midnight Moon Necklace Collection,Necklaces,12.99,2.99
611151,Active,Shelby Sunnies,Sunglasses,8.99,2.99
592027,Active,Watercolor Earring Collection,Earrings,8.99,2.99
592002,Active,Desert Vibes Necklace Collection,Necklaces,12.99,2.99
591981,Active,Jessie Sunglasses,Sunglasses,8.99,2.99
592003,Active,Pretty in Pink Necklace Collection,Necklaces,12.99,2.99
611152,Active,Rose Gold Aviator Sunnies,Sunglasses,8.99,2.99
592030,Active,Rustic Earring Collection,Earrings,8.99,2.99
592032,Active,Enchanting Earring Collection,Earrings,8.99,2.99
592005,Active,Ocean Vibes Necklace Collection,Necklaces,12.99,2.99
591982,Active,Tortoise Sunnies Collection,Sunglasses,8.99,2.99
611818,Active,Earring Collection,Earrings,5.99,2.99
611822,Active,Handbags Collection,Handbags,19.99,5.99
611815,Active,Trendy Necklaces,Necklaces,7.99,2.99
611819,Active,Boutique Bracelet Collection,Bracelets,6.99,2.99
611825,Active,Chic Sunglasses,Sunglasses,4.99,2.99
611824,Active,Rachel Travel Wallets,Handbags,7.99,2.99
618337,Active,Ribbon Tie Caps,Fashion Combo,4.99,2.99
591984,Active,Kensie Mirrored Sunnies,Sunglasses,8.99,2.99
